date,value
1997,-1.799864746
1996,-2.309672466
1997,8.128267237
1996,-21.37719995
1997,7.038722571
1998,34.83154892
1999,2.593738132
1998,31.93794358
1998,4.547309464
2000,87.69349229
1999,3.68135888
2000,89.41166885
2000,7.057439517
1995,-36.43181623
1998,7.872113609
1998,32.02945415
1998,0.753988686
1999,46.42141474
2000,3.767949484
1995,-63.31848348
1999,-0.455424517
1998,38.39679235
1997,5.282277769
1998,39.33917736
1997,15.03435871
1998,7.413357771
1998,4.854867613
1995,-64.92690435
1997,0.881777454
1999,60.65079174
1996,0.052376087
1999,71.61509677
1999,1.097502574
1996,-9.903281277
1997,-40.20028068
1997,6.454226335
1999,6.771532908
1998,23.87427079
2000,0.539159739
1998,-46.88834657
1998,14.51276921
1999,33.47173537
2000,6.867893145
1999,68.31018353
1997,4.680646261
1999,47.03412571
1997,-6.728806651
1997,3.232337144
2000,0.528195275
1999,10.36380248
2000,6.854187402
2000,68.34668578
1998,5.524034991
1999,30.6556822
1995,12.25889814
2000,75.62932811
2000,1.675281679
1997,8.934330246
1995,5.530288561
1996,-15.34141382
1997,3.107030371
1997,0.994251737
1995,10.35091876
1997,-3.030120136
1998,6.442739277
1997,7.008829416
1999,4.950926637
1997,-5.619825893
1998,7.15297729
1999,29.20002888
1995,9.154898348
2000,75.52994186
1996,2.166850062
1999,56.41630373
1996,-0.623517412
1996,-52.03773252
2000,10.27405283
1998,35.97098535
1997,1.036733145
2000,78.1276823
1996,3.727912414
1999,78.61522196
1999,6.83677966
2000,37.19723031
1998,7.350998037
1997,4.352991666
1997,3.118007526
1998,19.18221972
1997,-0.043499371
2000,28.65199996
1995,5.64789947
2000,18.25053255
1998,3.129986253
1995,-44.57735925
1999,-2.779747511
1997,0.830140812
1999,10.55208957
1999,47.52930346
1997,8.792914013
1999,37.22980494
1995,5.665104977
1999,53.67921916
1997,3.542388982
1998,22.88226087
1995,5.984680949
2000,92.23423015
1997,9.905108615
1999,34.49001545
1995,4.011642431
1999,52.26510051
1996,-2.91931312
2000,34.43673016
1999,18.02679204
1998,25.02183822
2000,-1.162100024
1995,1.813368043
1996,1.854185511
1996,-11.66069842
2000,-5.758847342
1997,-0.446672125
1998,9.080469832
2000,1.428280293
1997,6.48145465
2000,-1.600986793
1995,7.435296408
1998,35.86393499
1996,-3.215950628
2000,23.59277075
1998,4.214087936
2000,55.28956114
1998,-2.398100443
1997,7.06806022
2000,4.797295517
1998,20.46204152
1996,6.496184549
1998,30.98659477
1997,7.056193253
1999,60.14704951
2000,16.3550786
2000,97.90860309
1999,7.133288032
2000,67.05365454
1997,-0.868436938
1998,25.13984142
2000,-4.423230636
1996,-17.07999396
2000,6.081381824
1996,-16.06135065
1995,31.26551802
1999,68.35758556
1998,0.222109006
1995,-15.39401749
1998,10.2853736
1995,-59.50697976
2000,-0.521288754
1997,1.80199514
1995,7.805670221
1995,14.68227668
1999,4.683971667
1998,50.12799628
2000,-0.423548817
1997,3.598468946
1996,2.989949494
1999,33.84127506
1997,47.24858287
2000,109.4818426
1998,8.079677462
1999,39.83461004
1996,1.434418136
1999,76.12519394
1996,-1.70252783
1996,-14.00974354
1999,6.479033072
1996,-21.58137694
1996,2.754975801
1997,3.223216916
1996,11.20861968
1998,6.183050146
1996,5.631206547
1997,4.197764002
1995,9.433646172
1999,38.93490192
1996,8.197814876
2000,78.46256742
1999,1.692277703
1996,-18.47849344
1995,5.828668331
1998,23.55103142
1997,7.1001324
1999,52.26498266
1995,13.16376488
1997,8.097492279
1999,5.822997809
1999,111.3878303
1997,4.39799205
1998,29.79226047
1995,13.78318955
1996,-8.744971313
1995,7.833011857
2000,47.81496801
1998,2.645975844
2000,54.63174713
2000,0.899506337
1996,-18.96277398
1997,6.481593769
2000,71.46894462
1998,1.746548814
1999,38.99677538
1996,0.147335276
1996,-23.05523142
1998,70.810829
1996,-7.224325271
1999,6.500605432
2000,54.91053688
1998,5.318084289
1996,-30.25382096
1999,0.067050242
2000,21.4976105
1995,4.208761293
1997,3.762189476
1996,1.665600133
1995,-16.12574151
2000,-1.477933955
1995,-16.81124061
1997,2.31484349
1998,36.93278224
1999,-1.140617172
1999,30.61763897
1998,4.573396272
1998,51.09606637
1997,7.160530956
1998,31.20985881
2000,-2.409636718
1999,48.69322004
1997,-3.086546584
1996,-2.582808125
1999,11.6360573
1996,1.833864564
1995,6.066444835
1999,29.86338399
1997,2.666317451
1997,3.642236988
1998,9.247836264
1996,-22.85749033
1996,11.93153798
1995,-26.1291328
2000,3.20177741
2000,66.67433786
1999,-0.186185863
1996,-25.42859099
1998,4.154597719
1997,3.787387635
1995,0.863303951
1997,7.161927372
1998,4.228129011
1997,11.53409656
1996,7.410624885
1995,-27.00425874
1997,-7.254019227
1997,3.388793529
1995,3.743432171
1997,-2.349089144
1998,1.123208601
1998,20.16518986
1996,1.534746339
1997,6.876389762
2000,3.040861509
1997,-2.911593891
1999,0.53221635
2000,87.03622797
1998,0.969294279
1999,76.79680376
2000,3.047496953
1998,14.98250242
1999,9.326724416
1995,-21.16855118
1996,-1.363334196
1997,2.358536963
1996,9.410053248
1998,11.27447475
1996,1.809597672
1995,-10.50483595
1999,1.89757996
1998,15.02047815
1997,3.579552711
1999,29.70294301
1999,-2.994086049
1995,-32.46620332
1999,7.243923937
1998,26.84120091
1998,5.7497349
1998,36.2405065
1995,5.930239087
1995,-52.71698849
1995,-0.08048046
1995,-22.8089151
1996,1.545570429
1997,1.508923285
1998,5.229355966
2000,79.10600827
1997,4.376789853
1999,38.88565201
1997,2.121855072
1995,-99.78406338
1996,1.000116686
1999,29.65137121
1999,10.54678722
2000,58.12135124
1996,-21.14395239
2000,85.61221855
2000,5.713479325
2000,57.10270151
1997,-2.289964827
1996,-19.88151478
2000,9.835437418
1995,-53.17482907
1999,4.854577516
1995,-75.83540056
2000,10.99429353
1998,22.23666541
1997,1.985276386
2000,110.2228725
1996,4.34751084
1996,-7.186156926
1999,7.650983053
1995,-34.34548363
1999,8.576363711
1997,10.83803465
2000,3.909406595
2000,55.23274445
1995,4.907401714
1995,-65.78922906
1997,-1.72959675
1995,-20.29026406
1997,-1.564344527
1998,12.71617978
1999,3.016925857
1998,13.62529376
2000,13.67350741
1997,2.392852998
2000,3.275479622
1999,72.69993587
1996,9.826733232
2000,1.597229293
1998,2.407697262
2000,60.60052783
1999,6.308253737
1995,-26.93030211
2000,9.695874943
1995,-42.01076506
1996,6.329687446
1998,26.82987244
1995,10.73282765
1999,23.32489094
1997,6.771894881
1997,13.38178601
1996,7.941651938
1999,46.6395846
1995,2.587851336
2000,67.82276876
1995,-78.02021136
2000,74.96506039
1995,11.31936733
1999,36.24676294
1997,5.599440133
1998,35.59893964
1999,1.500354797
1996,-34.48560144
1995,10.06566418
1998,29.83957884
1997,11.72436796
1997,0.478249083
1996,3.296059137
1995,-25.08587251
1996,5.200991825
2000,46.47869088
2000,-0.28706651
1999,37.2848366
2000,1.888356016
1995,-29.12847805
1998,-53.48658803
1998,33.50010679
1998,0.950450945
1996,-15.67965935
1995,9.77871534
1995,-7.393279445
1998,9.587577206
1999,59.39711836
1999,6.649858212
1997,2.280483267
1996,-1.387950758
1996,1.691974898
1999,-4.954623162
1996,-21.63484819
2000,12.80593135
1997,9.200405703
1996,8.42645308
1998,28.59387441
2000,11.20768717
1998,41.69422182
1998,9.201175284
2000,99.8798294
1997,9.890871548
1999,66.17029084
1999,8.511280896
2000,88.22248057
1997,2.324910757
2000,96.46053414
2000,-0.446697686
1996,-5.812088216
1998,7.945967374
1997,2.505242585
1997,1.347047072
1999,27.44225459
1998,4.997269453
1997,7.211313335
1997,8.373336858
1999,57.99595687
2000,6.248106082
1998,53.48446701
1997,6.231397844
1995,-57.33723181
1999,7.41002104
1997,0.304488969
2000,-5.240742175
1998,6.211552019
2000,10.44818028
1995,-19.39065871
1997,0.683238488
1995,-49.07734569
1999,1.684218554
1997,4.759548864
1996,1.18344354
2000,61.03205977
1997,-0.433529113
1996,-27.29237692
2000,9.169550764
1998,24.55796375
2000,15.75377903
2000,89.67470798
1996,6.729834567
1995,-22.17578318
1999,-0.997023239
1998,20.83498768
1998,9.892558358
1995,-26.78341699
1999,5.353273846
1996,-21.91569239
2000,3.55824926
1997,19.36897041
1998,1.863963667
1998,20.28859704
1997,12.27449051
1998,42.28370987
1997,6.581938919
1997,14.20965735
1996,5.493719466
1999,27.68270613
1999,2.458078958
1995,-68.76732192
1997,3.2148222
1995,-52.67223027
2000,5.970192906
2000,59.78350706
1996,11.79010162
1998,22.06943933
1997,0.232192395
2000,112.2014504
1995,-4.363305806
2000,92.17623913
2000,7.047170216
1999,34.569328
1998,2.267734262
1996,-16.55781314
1999,8.334363322
2000,112.2910302
1997,1.86958494
2000,8.247375266
1996,3.818128421
1998,19.2309011
1995,10.46669955
2000,92.15950206
1995,-1.297738856
1999,26.51084207
1995,10.144595
2000,46.75117705
1997,4.236662261
1997,8.992881797
1996,3.833862686
1997,0.281379048
1999,13.38515547
1997,6.827289834
1998,1.153599422
1996,-14.24461104
1996,-1.306051577
1998,21.59071868
1996,6.202533559
1995,-34.33655967
1995,3.166790248
1996,-11.71793995
2000,-59.71889341
1999,30.49349283
1996,10.2454248
2000,42.21603074
1995,1.758133353
1996,-17.53625363
1999,5.354956024
1998,5.926690032
1996,9.299067111
1996,-12.44368784
2000,-2.678927566
1998,21.4929467
2000,0.806513075
1998,22.33056682
1999,5.211876484
1999,36.47535346
1996,7.911365662
1996,-34.2674883
1998,8.001840322
1998,32.06202299
1997,0.943757881
1999,89.76452994
2000,-1.677009038
1996,-32.12864294
1998,3.39565423
1996,-11.66127601
1998,12.61364268
1998,44.0264471
1998,7.744662179
1997,3.079818323
1997,6.203992388
1995,-35.73540071
1996,5.677517571
1996,-0.972959609
1998,5.928128555
2000,67.46671625
1999,5.831476463
1997,5.84635349
1997,2.061777487
1996,-10.80690808
1996,4.408203761
2000,35.74595494
1996,6.359955113
2000,96.70844757
1995,13.07781935
1999,50.68785756
1997,6.426626423
1996,-33.3419616
1999,5.177466189
2000,65.33062319
1996,7.91307533
1996,-15.89499779
1999,3.984103752
2000,57.83517093
1999,1.42020166
1996,-14.27837785
2000,1.640531577
1996,-8.97537191
1997,34.21046258
1997,17.16043985
1995,3.361016159
1995,-29.38590301
1998,-3.542196034
1999,60.87400403
1997,2.979605769
1999,34.63809096
1998,0.009969
2000,36.71067528
1999,7.570649948
1997,3.250538041
1999,7.908255438
1998,9.493405455
1999,9.393039819
1995,-56.06032063
1999,3.65609207
1996,-11.92460632
2000,9.905617469
2000,48.4274281
1997,5.384237527
1995,-46.80293722
1997,6.510342627
2000,67.02212444
1995,6.843863819
1995,-65.1566772
1999,4.891701766
1997,7.652855174
1995,11.7206544
1995,-16.03425139
1999,13.16303483
2000,81.36115151
1997,6.032039098
1999,53.29832176
1997,2.450428885
2000,36.97025346
2000,10.80774398
2000,86.50154692
1995,3.296233746
2000,96.28434547
1996,4.566224244
1995,-30.35667849
2000,7.570260902
1995,-48.40297008
1999,1.100430673
1996,-8.095795896
1999,8.967489006
2000,66.13947458
2000,4.842969547
2000,64.53025501
1999,11.90819951
1995,-66.38634745
1996,7.23479181
1996,-1.756657
1997,6.888538157
1996,-17.39436229
1998,4.986599759
1998,17.37682543
1999,4.166209669
1999,24.79580459
1999,7.152638368
1999,91.84929754
1996,-2.850028551
1999,62.60454261
1997,7.929379416
2000,57.64216036
2000,5.048464457
1999,57.46589038
2000,16.52517847
1995,-43.6239589
1998,8.387482926
2000,43.40460484
1995,12.9600015
1995,-32.89069051
1997,4.374584465
1999,16.26103704
1995,9.967806973
1998,19.59776401
1998,-6.662023694
2000,56.73406568
1995,15.07918332
1995,-12.8082818
1998,1.790317889
2000,59.14222999
1996,5.598233963
1995,-59.69052795
1997,6.886984347
1999,53.43413087
1999,6.754871104
1996,-28.41985824
1999,-7.442422129
1998,31.5761612
1996,4.929213696
1998,3.552281267
1998,9.441129548
1998,2.274154628
1996,3.630814042
1999,35.74046368
1997,0.158083234
2000,38.80957952
1998,6.639211359
1997,7.369048082
1998,6.219651301
1996,-31.51532369
1996,7.304991574
1999,36.70066346
1999,8.107788453
1999,56.24800589
2000,2.154151556
1997,3.025073611
1996,4.633614992
1996,-12.78741475
2000,-0.252898613
1997,6.474496544
1996,2.765992007
2000,89.59545317
1997,2.159507857
1997,0.264250589
1997,7.655484098
1998,21.9199397
1998,7.8248262
2000,74.57237306
1995,8.682145748
1999,20.2650219
1995,-3.214199744
1997,3.868944337
1998,5.514748304
1998,27.43587159
1995,-1.305759171
1996,-20.3080308
1995,15.69260167
1997,-7.619276117
1998,8.790497688
1995,-29.14286165
1997,3.865708967
1999,46.68258441
1999,2.551147266
1997,3.314001263
1997,3.816577304
1997,12.43733746
1995,2.048739143
1996,-5.263476301
2000,1.820053495
2000,87.45198525
2000,1.52692061
2000,71.27936901
1997,4.656543198
1999,38.95672051
1999,-0.199930313
1996,-24.7274325
2000,11.63959625
1996,-10.19562997
1995,1.387896019
1995,-30.19616674
1995,4.566477755
1996,-21.85626782
1996,8.577738064
1999,26.71250821
1997,1.956799324
1995,-25.54050673
1997,0.476575303
1999,70.01034873
1995,8.50896927
1999,41.81454152
1997,1.320074909
1995,-11.11609202
1995,-0.643456386
1999,67.73580795
1999,10.55882994
1997,0.171289087
1997,6.740528909
1997,5.710826073
1999,9.552712514
1998,41.37407578
1997,5.656736078
1998,36.53682841
1995,7.4340124
1996,-20.30797596
1998,5.655102292
1995,-22.50130001
2000,7.059632241
1997,6.360863107
2000,1.290423741
1995,-34.48918456
1999,12.26072375
2000,86.3925953
1998,5.62607169
1998,27.89131592
1997,1.565930827
1999,69.426134
1999,5.479053057
1995,-8.802889793
1998,8.713839908
1996,-1.335557705
1998,1.923001155
1998,15.32114691
1998,5.333986119
1997,-1.396844953
1997,5.114965919
1999,43.41935826
1997,3.706593086
1996,-24.08681638
1999,-1.345672269
1998,30.94780095
1999,10.16000034
1995,-32.84955391
1997,3.885658963
1995,-23.77874065
2000,8.935039499
1995,-23.43079073
2000,31.01837307
2000,106.8064452
1998,-7.39732668
1996,-15.31510034
1998,10.02088732
1997,7.63701225
1999,6.920468423
2000,20.04525003
1998,8.519381456
1995,-81.06543103
2000,8.568545059
1995,-78.75347194
1999,8.520453275
1998,47.37363279
1997,7.253099528
1995,-11.62307221
1998,8.203200203
1997,3.629346281
1995,5.566683435
1998,44.16484544
1998,-1.086027446
1995,-51.459587
1997,0.1366735
1996,-42.62603504
1997,8.248550071
1998,46.59382772
1997,9.74248149
1998,22.23933879
1999,0.804036063
1995,-6.840573338
1998,3.238804847
1997,3.582874316
1995,4.985155902
1996,-22.30695057
1995,8.705650281
1995,-29.08904523
2000,3.193686001
1999,38.83815818
2000,2.049039159
1996,-40.15524602
1996,5.389400769
1997,1.315412455
1998,-0.03796398
1998,38.64281663
1998,2.803236971
2000,52.82062756
1999,9.454293529
1998,24.64431097
2000,-2.980131097
1997,13.71762978
1999,8.884204672
1998,36.23880104
1999,6.031997838
2000,83.40005777
1998,13.5929392
1995,-30.85776718
1997,3.002883795
1995,-55.15197732
2000,-2.791939821
2000,94.36405614
1996,1.715943104
1996,-15.99050949
1995,7.084182461
1999,48.20911489
2000,-1.690500543
1998,20.73036055
1999,2.382209335
1999,81.82785203
1998,4.632493177
1999,79.18690329
2000,4.265002248
1997,8.716612893
2000,-1.933797592
1997,9.776528973
1996,9.586495115
1995,-34.80751383
1999,2.902462712
1995,-123.4379233
2000,-0.113316963
1999,51.83061756
1996,-3.138433553
1996,-8.579274118
1995,12.43569938
1998,29.49652235
1999,5.072250082
1998,31.00392656
1996,14.02163361
1998,29.77927183
1995,5.854769065
1995,-0.332291393
1996,4.310289808
1998,14.89169436
2000,9.11539282
1995,-32.60983349
1995,1.23558329
1999,66.74376328
1998,9.126320534
2000,74.42024236
2000,2.768304644
1996,1.317653988
1996,3.616327759
1998,6.153595838
2000,3.820621744
1999,52.52128516
1998,5.227023809
1996,-28.76875757
1999,1.88251742
2000,22.63925062
1998,9.357838638
1997,4.377925043
1999,-31.39838746
1997,3.479138443
1995,6.4344428
1999,81.91888561
1995,-5.00517532
2000,87.75675453
1999,0.668971541
1999,42.89307458
1998,-0.25741331
1999,46.9650731
1996,5.109280179
1999,44.46779255
1998,5.835074356
2000,58.69225991
2000,4.259486885
1999,60.44234002
1999,5.391743927
1999,44.22982055
1995,5.083943792
1999,63.78274764
1997,-4.586930748
1996,6.934413109
1996,1.999733958
1998,35.583346
1996,6.550343102
1999,53.29870629
1998,-4.031809623
1998,29.26947268
1995,13.98166219
1998,38.02012177
1995,-1.779455839
1998,13.04417211
1999,8.595724963
1996,-23.57599155
1995,9.408332464
1998,21.60369911
1995,2.418649808
1996,-8.875587155
1995,0.84848899
1997,10.23663942
2000,10.4255799
1995,-41.84476317
1997,2.955090992
1997,9.684901864
1995,3.777298654
1995,-24.2472281
1995,2.856430274
1996,-21.3115243
1998,8.758497309
1998,23.55720468
1999,10.2915557
1999,26.93636158
1997,5.09484135
1996,-23.06286822
1997,11.7284121
1997,3.663926487
1998,7.657715488
1998,26.92150396
1997,8.242167778
2000,83.88528354
2000,14.35910063
1998,26.03361958
1996,-3.078467078
1998,32.16565485
2000,4.53894002
1995,-30.22334228
1998,8.95474732
1997,-3.068191118
1999,4.17215224
1999,35.18243524
1998,16.58198766
1999,20.42038224
1996,2.220529864
1995,-51.98354314
2000,3.792720179
1995,-47.0805223
1997,2.536075834
1996,-3.273161113
2000,8.430698111
1995,-60.92022108
1996,5.245809987
1999,25.44995121
1997,1.973093948
2000,74.74798179
1996,-3.971015443
1998,31.844203
1997,7.990692454
1997,14.46306226
1997,8.216769177
1997,-0.653965726
2000,8.12774116
1998,16.32849809
2000,8.489281449
1998,15.32725811
2000,3.40427608
1999,35.35040679
2000,8.084823806
1998,39.60532835
1996,3.029154589
1995,3.898999711
1998,3.433206815
2000,46.18380686
1995,0.18407275
2000,56.60501393
1995,3.296398861
1997,5.289876588
1997,10.49686151
1998,37.52164614
1996,8.074277343
1997,1.604384489
2000,3.193272928
2000,100.910662
1995,5.980780854
1999,34.99352056
1996,2.440025488
1996,-6.664569816
2000,5.518306019
1998,33.5175362
1996,1.221980724
1998,29.29235542
1997,9.552201656
1999,16.82837944
1997,10.85550455
1995,-58.95143294
2000,5.972732917
1998,37.27095094
1996,0.580501191
2000,30.59020532
1996,11.47445431
1997,6.454917017
2000,4.241176223
1995,-20.56484185
1996,-2.358132039
2000,102.5892078
1997,4.93681051
1996,-25.7191643
1996,-0.237243231
1998,32.81295415
1999,2.841941998
1995,2.425162215
1997,13.25054541
1996,-3.288465857
1996,5.497200923
1996,12.37997878
2000,2.39256787
1995,-20.92352237
2000,-0.52042869
2000,65.47039452
1997,7.361218493
1998,32.24267065
1999,1.814063739
1997,8.588472765
2000,14.69824966
2000,111.4019132
1998,2.125613211
2000,95.87530984
1998,6.623905319
1998,13.77365432
2000,-5.324565882
1995,-13.10425523
1998,-4.639601619
1996,-7.172084673
1998,7.276551579
1999,39.94975433
1999,2.002045721
2000,45.40992738
1999,-2.329841308
2000,36.46167394
1995,-1.064370168
1998,13.07589246
1999,9.671727361
1999,76.38678554
1999,-3.995356932
1997,-1.180578662
1996,5.903439894
1999,64.24734694
1996,13.94247538
1996,-28.58526586
1999,-3.65458074
1996,-6.258302246
1996,2.132024123
2000,65.99859393
1996,2.469129152
2000,78.38765625
2000,-0.191724894
1996,-9.16446189
2000,1.862738365
1997,5.015246902
1999,5.813834291
1997,11.61482195
1999,1.456039265
1996,5.06857715
1998,0.263716975
1997,-0.230551297
2000,4.549896452
1996,-15.1092904
2000,3.096887976
1998,28.84477737
1995,-2.413047968
1997,-2.808374977
1998,8.909440708
1999,75.10745858
1998,0.811426281
1998,18.49253228
1997,1.554702557
1999,32.13332621
1998,10.23393302
1996,-14.05257072
1996,6.749955393
2000,83.74216839
1997,7.18072208
1999,49.8652024
2000,5.735052875
2000,122.6713914
1999,4.888765349
1996,-33.48113512
1996,-2.526406548
1996,-21.06115631
2000,2.28589964
1995,-62.23296143
1996,5.520325956
1999,30.29013452
1998,5.359860448
1996,-18.22600554
2000,1.08455923
1997,3.120287271
1997,-4.725160681
1997,0.351859614
1995,12.32120762
1999,39.80818344
1999,7.153482712
2000,16.36893706
1997,4.749645649
1998,24.76437927
1995,4.173836806
1996,-13.04777876
1999,10.07905845
1999,10.56374896
1998,8.701388997
1997,9.261406615
1995,10.52344707
2000,15.02658871
2000,9.899151925
2000,32.46509623
1995,4.627622531
1997,3.427477972
1997,-0.114531949
1999,54.79281843
1999,11.87184175
1999,26.51793559
1995,-4.806054732
1996,-13.61281747
1998,-4.455251676
1996,3.58911235
1999,10.7293873
2000,79.39165983
1998,-0.181315123
2000,36.13345639
1995,0.245211924
1998,20.75518943
1997,4.020702552
1995,-56.94480322
1999,-0.43026475
1999,30.14445988
1995,5.367155756
1996,-2.98478534
1999,14.07152473
1999,12.54989646
1996,6.582390007
1995,-29.18338119
1998,0.302748427
2000,162.605728
1995,7.090929253
2000,65.98274245
1997,8.599740865
1998,10.24468744
1995,-2.47662972
1997,6.495494008
2000,11.43801297
1995,-68.81335469
2000,0.338467912
1999,51.60619341
1996,3.814071133
1996,-4.340150015
1996,11.88021259
1995,-16.09893241
1996,5.227448927
2000,63.14546019
1998,3.42798213
1998,12.86975072
2000,7.627136577
1998,8.996593444
1997,-1.133896707
1995,-45.59526348
1997,-5.82738141
2000,59.48782348
1999,-0.369825912
1997,14.36377499
1998,0.935872851
1997,7.794101815
1998,4.229884425
1996,-21.83095187
1997,2.807518063
1997,8.142011304
1996,4.339431364
2000,97.21031681
2000,-9.03378013
1997,5.175591526
1997,9.882918054
2000,100.2733229
1995,5.350845819
1997,-0.471390413
1997,1.748226063
2000,54.85062154
1999,7.532728617
1996,-25.40541308
1995,2.946401051
1997,4.46870126
1998,5.70140618
1997,-0.47897044
1997,-0.314405735
1996,-18.28368384
2000,-2.558461115
1996,-32.39054124
1996,-2.626143108
1999,38.86260311
1998,3.542115082
1999,44.99117261
1998,9.844917933
1995,-35.27952225
1999,2.579982777
1995,-51.46360829
1999,3.886526458
1999,45.57480732
1997,1.903861358
1998,21.96156585
1995,3.877194247
1999,37.83282824
1999,2.550796893
2000,38.99962363
1998,5.791765075
1997,9.525183905
1999,-3.9854539
1997,7.088230571
1999,3.913160394
1995,-80.05023962
1996,16.00861272
1998,11.51767522
1995,11.36637588
2000,91.95058583
2000,5.675339935
1999,6.12507698
1997,4.297129328
1995,-15.17668237
2000,9.01944913
1995,-37.44375615
1995,2.848990246
1997,12.72867777
1998,19.9469398
1999,43.27154416
2000,13.47341006
1997,2.983792718
1999,15.77608434
1997,6.181380382
1997,6.256568811
1997,-1.234451461
1995,-0.76808099
1996,-28.38923222
1997,7.320645399
2000,69.14646804
1996,12.22409019
1995,-11.52052421
2000,0.572357968
1995,-38.52628821
1996,4.720562174
1995,-51.32962279
2000,-0.331048587
1999,45.98259264
1999,1.753936296
1999,60.09382245
1998,1.878675089
1999,67.65129314
1996,1.626851092
1998,-8.246994766
1995,10.14739445
1998,26.64700279
1996,10.77442091
1996,-13.91800031
1999,4.410697076
1995,-51.54589431
1997,0.623064663
2000,26.33431317
1999,-0.562897612
1996,-1.256083741
1998,10.80676966
1999,23.68260558
1997,42.25457428
1996,-1.751098679
1996,7.766507098
1999,66.22520032
2000,9.733522494
1996,-23.76149632
1998,7.948729816
1998,23.6167556
2000,25.98372323
1997,1.015545213
2000,-1.484303915
1999,51.79902432
1996,6.068475244
1997,6.1128451
1996,-4.856222454
1999,80.32736878
1999,10.16821393
1995,-2.988542717
1996,-1.845002773
1999,69.30096983
1995,-1.822470594
2000,59.90999865
1998,3.036139171
1997,6.914610223
1995,3.957272135
1998,34.61949587
1997,-2.386551382
1995,7.72688358
1998,6.02399601
1999,8.342055053
1999,8.380208155
1995,-27.12501399
1996,0.218222862
1996,-24.2667544
1995,8.853339047
1999,38.58889065
1999,5.312219098
1998,4.269246865
1996,1.588455038
1999,33.86265953
2000,10.53355719
1996,-27.91755019
1995,4.416714817
1995,-41.7200813
1995,-2.28350555
1997,4.740044372
1996,8.534558078
1997,16.31542527
1995,3.76330299
1997,9.767829619
1996,6.679384779
1999,42.00458247
1995,3.274422759
1995,-33.78276482
2000,-5.375518954
1995,-5.814205816
1999,1.145267186
1998,28.33531513
1995,3.730171457
1999,37.24782742
1999,9.338914566
2000,113.7129127
1996,-5.479031955
1995,-57.09942589
2000,8.283149541
1998,28.09875603
1997,3.554276086
1999,35.23963016
1995,7.884052554
1998,26.57165015
1999,4.383345267
1998,7.061677076
1995,10.12095511
1995,-21.78295609
2000,-3.805766307
1996,-5.085820798
1998,3.889807539
1997,4.071071946
1998,9.367067344
2000,40.45389969
2000,1.545685869
1996,-20.1115884
1996,-2.716739884
1999,36.14148926
1999,4.725196597
1996,-24.22731568
2000,12.88371877
1998,14.64046298
2000,5.449414815
2000,22.15513524
1996,3.7451528
1996,5.891394864
1996,-2.907200173
1997,4.491708697
1996,3.173297641
1999,4.677315406
1998,-4.018737375
1999,40.81514212
2000,9.42541565
1995,-30.18984155
1999,4.282303437
1995,-25.22665606
1997,6.569793706
1999,79.73407604
1997,-2.229238533
1999,69.21573841
1999,15.34883702
2000,96.67501937
1998,-3.285361975
1996,-5.860979417
1999,7.943336434
1999,49.27206634
1995,10.73766614
1997,2.577020221
1996,-8.348894152
1999,34.67374061
1999,86.71193791
1999,14.50451433
2000,4.407503484
1999,7.033742609
1995,4.353385017
1995,2.436673633
1995,0.89589864
1995,-5.78840003
1995,4.362037371
1997,8.497219342
1996,0.044453248
1998,38.91568659
1997,7.967171263
1997,9.707676119
1997,10.49533748
1998,29.39807916
1999,9.756741243
1995,-54.25767659
1995,8.785381137
1998,19.77186521
1998,-66.00252793
1999,35.78270164
1999,4.496676044
1999,6.752817277
1999,5.957736512
2000,65.53757591
1996,-0.36949817
1999,56.25674392
1998,3.564993529
1999,41.62226909
2000,-5.189390934
1999,56.02365935
1995,5.160046668
1996,-8.721354726
1995,0.701075371
2000,155.7916768
1996,8.881631042
1999,23.74311156
1998,-3.995737423
1998,23.63318076
2000,1.39724201
1999,18.16018645
2000,0.993714685
1998,24.36626875
1996,-1.801322392
1996,-16.11274647
1997,3.65156748
1999,123.4598601
1999,10.80926604
1999,28.66810545
1996,-0.529297292
1999,38.72583997
1999,5.544381404
1997,7.549098544
2000,14.97549681
1999,32.88758905
1997,4.431520074
1996,3.407727449
1999,8.010814234
1995,-52.38878539
2000,0.044471578
2000,62.29889206
1998,4.239316414
1997,4.517327201
1995,6.338468067
1998,19.1542185
1995,1.426498425
2000,64.30320956
1995,0.498394602
1999,57.75924325
1999,5.904697245
1996,-7.803098595
1995,1.692724694
2000,42.90988342
2000,6.354647812
1997,-2.136239899
2000,13.61021938
1995,-19.64627946
2000,3.653467682
1997,-4.753961442
1998,8.40273377
1995,-87.09596382
2000,-0.304642089
1997,-2.489083055
1996,-0.434023001
1997,10.75901772
2000,10.40692832
2000,44.42691776
1997,9.988454459
1997,5.070549218
1999,6.174520473
1999,41.03988425
1999,5.812491863
1998,18.94088854
1996,-3.880434744
1999,22.32387849
2000,2.987312119
1995,-52.39719145
1999,7.683317554
1995,-34.58695489
1996,-4.105327278
1996,-3.708579214
1996,-6.380506982
1996,-20.69238654
1999,13.278374
1996,3.65081523
1996,5.121790026
1999,31.67471262
1996,4.3701686
1997,-41.76737011
1998,-1.904378215
1999,27.86934323
1995,6.850862174
1995,-26.68222322
1999,4.074284656
1998,23.04961778
2000,-2.1567734
1999,59.5501437
1999,8.355729866
1995,-3.707768924
1997,6.085495231
2000,30.00067139
1998,8.222448007
2000,39.62380867
2000,10.62056569
